Wavelength	61221 <10	sd	61221 10-20	sd	61221 20-45	sd	61221 <45	sd
1755.0	0.52801	0.0072050	0.48153	0.0055930	0.38898	0.0038330	0.47671	0.0051420
1760.0	0.52770	0.0069900	0.48191	0.0054700	0.38919	0.0038680	0.47657	0.0050700
1765.0	0.52854	0.0071320	0.48175	0.0059000	0.38919	0.0039700	0.47636	0.0052890
1770.0	0.52868	0.0069680	0.48188	0.0058620	0.38922	0.0042460	0.47688	0.0050540
1775.0	0.52900	0.0070870	0.48126	0.0053770	0.38892	0.0041720	0.47693	0.0053660
1780.0	0.52904	0.0071110	0.48175	0.0051480	0.38926	0.0041510	0.47696	0.0051300
1785.0	0.52880	0.0068880	0.48154	0.0053910	0.38926	0.0042230	0.47699	0.0051320
1790.0	0.52945	0.0066550	0.48159	0.0052910	0.38977	0.0040400	0.47726	0.0051490
1795.0	0.53026	0.0070060	0.48213	0.0054580	0.38965	0.0040780	0.47740	0.0049820
1800.0	0.52975	0.0068950	0.48226	0.0051810	0.38832	0.0036630	0.47752	0.0053540
1805.0	0.53054	0.0069280	0.48201	0.0057780	0.38884	0.0038100	0.47767	0.0054490
1810.0	0.53098	0.0070540	0.48248	0.0055630	0.38947	0.0037870	0.47779	0.0052990
1815.0	0.53149	0.0073030	0.48222	0.0058260	0.38921	0.0037420	0.47712	0.0052530
1820.0	0.53102	0.0070160	0.48274	0.0059610	0.38908	0.0039990	0.47633	0.0052590
1825.0	0.53163	0.0069040	0.48300	0.0053920	0.38854	0.0038730	0.47716	0.0052310
1830.0	0.53156	0.0073500	0.48308	0.0057160	0.38871	0.0036350	0.47712	0.0054280
1835.0	0.53247	0.0071260	0.48278	0.0062700	0.38916	0.0039370	0.47781	0.0053620
1840.0	0.53238	0.0070650	0.48270	0.0063060	0.38935	0.0041650	0.47780	0.0051320
1845.0	0.53315	0.0070590	0.48252	0.0058530	0.38960	0.0038170	0.47818	0.0053540
1850.0	0.53219	0.0069860	0.48197	0.0060550	0.39062	0.0043050	0.47859	0.0054850
1855.0	0.53297	0.0070650	0.48210	0.0060360	0.39063	0.0042680	0.47924	0.0055450
1860.0	0.53269	0.0071240	0.48319	0.0058240	0.38974	0.0044150	0.47837	0.0052960
1865.0	0.53391	0.0069050	0.48297	0.0060760	0.39068	0.0042490	0.47906	0.0052100
1870.0	0.53462	0.0070300	0.48265	0.0059550	0.39172	0.0047120	0.48002	0.0054450
1875.0	0.53381	0.0071940	0.48306	0.0061820	0.39146	0.0044380	0.48009	0.0055640
1880.0	0.53445	0.0070170	0.48308	0.0063710	0.39150	0.0042820	0.47986	0.0054930
1885.0	0.53407	0.0072460	0.48222	0.0069940	0.39275	0.0045150	0.48110	0.0056070
1890.0	0.53429	0.0067410	0.48351	0.0069220	0.39141	0.0043000	0.48051	0.0054310
1895.0	0.53464	0.0067240	0.48438	0.0056010	0.39053	0.0045170	0.47984	0.0052580
1900.0	0.53573	0.0070320	0.48431	0.0059680	0.39099	0.0044800	0.48047	0.0056070
1905.0	0.53492	0.0069320	0.48436	0.0066380	0.39132	0.0039670	0.48074	0.0053460
1910.0	0.53460	0.0070550	0.48459	0.0067070	0.39103	0.0043400	0.48054	0.0050770
1915.0	0.53457	0.0072180	0.48403	0.0062270	0.39224	0.0043380	0.48141	0.0053160
1920.0	0.53478	0.0069590	0.48464	0.0065570	0.39262	0.0043430	0.48068	0.0053650
1925.0	0.53474	0.0069380	0.48371	0.0066110	0.39419	0.0043290	0.48269	0.0055560
1930.0	0.53574	0.0070720	0.48482	0.0067420	0.39245	0.0040520	0.48254	0.0057210
1935.0	0.53540	0.0070650	0.48482	0.0059370	0.39260	0.0040760	0.48207	0.0052290
1940.0	0.53582	0.0068720	0.48535	0.0061460	0.39270	0.0047910	0.48210	0.0054740
1945.0	0.53661	0.0068030	0.48611	0.0064990	0.39298	0.0046980	0.48282	0.0054430
1950.0	0.53637	0.0069990	0.48594	0.0064480	0.39302	0.0047870	0.48287	0.0054100
1955.0	0.53684	0.0072350	0.48724	0.0065060	0.39347	0.0046610	0.48294	0.0055310
1960.0	0.53756	0.0070130	0.48677	0.0063100	0.39283	0.0047380	0.48357	0.0054300
1965.0	0.53768	0.0071040	0.48687	0.0059250	0.39353	0.0045480	0.48318	0.0055700
1970.0	0.53838	0.0069420	0.48768	0.0059470	0.39374	0.0046780	0.48328	0.0054450
1975.0	0.53858	0.0075630	0.48699	0.0062170	0.39481	0.0046060	0.48417	0.0055810
1980.0	0.53909	0.0068170	0.48821	0.0057930	0.39464	0.0041800	0.48467	0.0055340
1985.0	0.53981	0.0072890	0.48858	0.0061300	0.39553	0.0042580	0.48559	0.0052910
1990.0	0.53978	0.0067760	0.48927	0.0060910	0.39542	0.0041870	0.48535	0.0054310
1995.0	0.53999	0.0072590	0.48889	0.0060550	0.39645	0.0043630	0.48527	0.0053680
2000.0	0.54089	0.0071020	0.48977	0.0060760	0.39628	0.0043650	0.48593	0.0055020
2005.0	0.54193	0.0072430	0.49032	0.0060440	0.39772	0.0045220	0.48550	0.0056150
2010.0	0.54201	0.0069880	0.49105	0.0058340	0.39842	0.0046790	0.48692	0.0056850
2015.0	0.54247	0.0076620	0.49109	0.0065070	0.39916	0.0047940	0.48717	0.0056010
2020.0	0.54243	0.0072850	0.49100	0.0060500	0.39942	0.0044830	0.48812	0.0058030
2025.0	0.54334	0.0072980	0.49088	0.0060240	0.40080	0.0045640	0.48816	0.0056300
2030.0	0.54342	0.0073930	0.49251	0.0061870	0.39994	0.0046760	0.48830	0.0056680
2035.0	0.54360	0.0074070	0.49112	0.0057380	0.40084	0.0046950	0.48791	0.0060210
2040.0	0.54402	0.0076310	0.49199	0.0059130	0.40139	0.0046220	0.49007	0.0056730
2045.0	0.54498	0.0074370	0.49281	0.0058320	0.40187	0.0048470	0.48974	0.0055480
2050.0	0.54452	0.0077010	0.49253	0.0055290	0.40256	0.0048100	0.49015	0.0057290
2055.0	0.54525	0.0074510	0.49243	0.0058590	0.40343	0.0049460	0.49045	0.0055140
2060.0	0.54592	0.0069130	0.49386	0.0057900	0.40380	0.0044900	0.49097	0.0058040
2065.0	0.54622	0.0069690	0.49343	0.0056950	0.40415	0.0042860	0.49150	0.0055810
2070.0	0.54678	0.0073790	0.49486	0.0058740	0.40472	0.0044880	0.49134	0.0055940
2075.0	0.54664	0.0075150	0.49384	0.0054770	0.40521	0.0044120	0.49245	0.0055890
2080.0	0.54695	0.0074450	0.49463	0.0056750	0.40611	0.0048340	0.49296	0.0057400
2085.0	0.54746	0.0073530	0.49504	0.0059330	0.40644	0.0049210	0.49329	0.0057220
2090.0	0.54814	0.0070210	0.49689	0.0060090	0.40680	0.0045770	0.49407	0.0058310
2095.0	0.54890	0.0077530	0.49594	0.0065330	0.40813	0.0047680	0.49456	0.0057500
2100.0	0.54885	0.0075200	0.49612	0.0066830	0.40942	0.0046290	0.49500	0.0057220
2105.0	0.54901	0.0073900	0.49654	0.0058160	0.40945	0.0049740	0.49495	0.0056860
2110.0	0.54994	0.0075980	0.49705	0.0059060	0.41130	0.0052070	0.49655	0.0057630
2115.0	0.54967	0.0076990	0.49745	0.0061490	0.41096	0.0052070	0.49624	0.0056510
2120.0	0.55076	0.0076690	0.49858	0.0060770	0.41127	0.0044690	0.49691	0.0056090
2125.0	0.55082	0.0073980	0.49860	0.0064800	0.41196	0.0045750	0.49719	0.0057130
2130.0	0.55150	0.0073000	0.49944	0.0065250	0.41272	0.0047470	0.49806	0.0057120
2135.0	0.55203	0.0072340	0.49880	0.0062360	0.41312	0.0047240	0.49852	0.0056120
2140.0	0.55143	0.0072470	0.49943	0.0062250	0.41399	0.0046250	0.49885	0.0056130
2145.0	0.55222	0.0078510	0.49987	0.0068280	0.41393	0.0049750	0.49882	0.0056330
2150.0	0.55297	0.0074060	0.50093	0.0069030	0.41414	0.0045760	0.49958	0.0058590
2155.0	0.55220	0.0076000	0.50165	0.0063240	0.41417	0.0048230	0.50022	0.0060580
2160.0	0.55248	0.0076550	0.50195	0.0064970	0.41573	0.0047020	0.50007	0.0059800
2165.0	0.55263	0.0077580	0.50240	0.0064490	0.41561	0.0047150	0.50076	0.0058820
2170.0	0.55277	0.0077520	0.50240	0.0063960	0.41582	0.0049110	0.50077	0.0058640
2175.0	0.55357	0.0075200	0.50230	0.0066210	0.41647	0.0047910	0.50110	0.0057210
2180.0	0.55360	0.0078200	0.50312	0.0066140	0.41792	0.0050450	0.50161	0.0058530
2185.0	0.55404	0.0073590	0.50349	0.0065370	0.41836	0.0048800	0.50216	0.0054920
2190.0	0.55404	0.0069720	0.50315	0.0063510	0.41860	0.0043200	0.50236	0.0054970
2195.0	0.55401	0.0073450	0.50422	0.0064360	0.41932	0.0044680	0.50335	0.0054700
2200.0	0.55477	0.0072220	0.50486	0.0063540	0.41976	0.0048990	0.50352	0.0057830
2205.0	0.55487	0.0072390	0.50468	0.0062630	0.42094	0.0048390	0.50397	0.0057240
2210.0	0.55537	0.0074350	0.50543	0.0060100	0.42167	0.0049360	0.50426	0.0058610
2215.0	0.55616	0.0072340	0.50557	0.0062480	0.42280	0.0049600	0.50457	0.0056840
2220.0	0.55662	0.0072530	0.50620	0.0065970	0.42320	0.0048570	0.50498	0.0058030
2225.0	0.55664	0.0070440	0.50581	0.0064230	0.42473	0.0044530	0.50617	0.0057150
2230.0	0.55726	0.0073070	0.50624	0.0062120	0.42444	0.0043620	0.50678	0.0055670
2235.0	0.55755	0.0073270	0.50691	0.0064480	0.42551	0.0043670	0.50686	0.0056650
2240.0	0.55784	0.0073410	0.50723	0.0064250	0.42645	0.0046650	0.50736	0.0054000
2245.0	0.55831	0.0072780	0.50741	0.0063940	0.42743	0.0045590	0.50746	0.0058920
2250.0	0.55814	0.0073740	0.50758	0.0060940	0.42819	0.0046900	0.50871	0.0057360
2255.0	0.55893	0.0071190	0.50945	0.0062620	0.42900	0.0044080	0.50903	0.0057260
2260.0	0.55926	0.0075200	0.50969	0.0065180	0.42993	0.0044450	0.50980	0.0056750
2265.0	0.55947	0.0069540	0.50930	0.0057280	0.43096	0.0044790	0.51047	0.0056570
2270.0	0.56012	0.0076490	0.51017	0.0060800	0.43119	0.0046520	0.51058	0.0055870
2275.0	0.56097	0.0074050	0.51073	0.0062030	0.43231	0.0049520	0.51196	0.0060270
2280.0	0.56101	0.0071610	0.51133	0.0060120	0.43377	0.0048600	0.51245	0.0058470
2285.0	0.56222	0.0076040	0.51147	0.0056070	0.43370	0.0043700	0.51342	0.0060320
2290.0	0.56288	0.0076740	0.51239	0.0056790	0.43483	0.0046840	0.51351	0.0060190
2295.0	0.56235	0.0077240	0.51331	0.0058590	0.43639	0.0046770	0.51478	0.0059720
2300.0	0.56341	0.0075410	0.51390	0.0056480	0.43786	0.0047300	0.51479	0.0059380
2305.0	0.56442	0.0071960	0.51414	0.0058190	0.43872	0.0047660	0.51564	0.0061260
2310.0	0.56508	0.0076330	0.51444	0.0062220	0.43859	0.0053570	0.51614	0.0060660
2315.0	0.56497	0.0072520	0.51500	0.0056440	0.43917	0.0050340	0.51662	0.0058070
2320.0	0.56482	0.0073180	0.51520	0.0058020	0.43921	0.0047280	0.51706	0.0058590
2325.0	0.56525	0.0073640	0.51511	0.0060790	0.44001	0.0044360	0.51752	0.0059120
2330.0	0.56541	0.0073370	0.51465	0.0057500	0.44046	0.0045130	0.51658	0.0059110
2335.0	0.56576	0.0078280	0.51567	0.0062190	0.44118	0.0044810	0.51767	0.0059860
2340.0	0.56618	0.0079540	0.51602	0.0062930	0.44115	0.0046330	0.51780	0.0059490
2345.0	0.56568	0.0082840	0.51589	0.0065000	0.44148	0.0047890	0.51879	0.0062160
2350.0	0.56690	0.0081020	0.51576	0.0064250	0.44273	0.0049490	0.51834	0.0062950
2355.0	0.56643	0.0075530	0.51752	0.0070010	0.44310	0.0049960	0.51933	0.0059640
2360.0	0.56709	0.0074340	0.51829	0.0068150	0.44304	0.0045950	0.51890	0.0060800
2365.0	0.56609	0.0077600	0.51836	0.0076170	0.44352	0.0045010	0.51976	0.0061620
2370.0	0.56637	0.0071440	0.51768	0.0072730	0.44352	0.0046630	0.51942	0.0057920
2375.0	0.56634	0.0077880	0.51809	0.0066850	0.44389	0.0045750	0.52025	0.0061380
2380.0	0.56728	0.0081800	0.51868	0.0068230	0.44535	0.0049500	0.52048	0.0062840
2385.0	0.56752	0.0080930	0.52014	0.0068360	0.44482	0.0048830	0.52107	0.0060840
2390.0	0.56900	0.0077630	0.52051	0.0067120	0.44641	0.0046060	0.52252	0.0060740
2395.0	0.56899	0.0078680	0.52177	0.0082970	0.44608	0.0048050	0.52173	0.0060420
2400.0	0.56867	0.0079960	0.52190	0.0082700	0.44780	0.0045430	0.52267	0.0059990
2405.0	0.56962	0.0080760	0.52341	0.0077490	0.44838	0.0047110	0.52290	0.0060460
2410.0	0.57013	0.0080670	0.52335	0.0080770	0.44910	0.0046120	0.52364	0.0062200
2415.0	0.56893	0.0082530	0.52461	0.0091810	0.44922	0.0050450	0.52374	0.0062860
2420.0	0.57011	0.0080540	0.52452	0.0093410	0.45078	0.0051210	0.52444	0.0064270
2425.0	0.56996	0.0083350	0.52485	0.0093850	0.45142	0.0050610	0.52587	0.0061910
2430.0	0.57095	0.0082710	0.52496	0.0091120	0.45184	0.0049130	0.52607	0.0061350
2435.0	0.57093	0.0079470	0.52609	0.0096510	0.45100	0.0051940	0.52539	0.0068220
2440.0	0.57046	0.0078160	0.52561	0.0096090	0.45233	0.0051420	0.52667	0.0062690
2445.0	0.57085	0.0075410	0.52641	0.0095500	0.45139	0.0050850	0.52660	0.0063880
2450.0	0.57168	0.0085810	0.52710	0.0088470	0.45194	0.0055650	0.52555	0.0062000
2455.0	0.57165	0.0080810	0.52816	0.0097350	0.45364	0.0053950	0.52646	0.0062320
2460.0	0.57138	0.0080120	0.52791	0.0096150	0.45353	0.0045540	0.52704	0.0058730
2465.0	0.57245	0.0077110	0.52878	0.0090650	0.45478	0.0048160	0.52699	0.0062320
2470.0	0.57238	0.0077420	0.52987	0.0090560	0.45257	0.0051190	0.52739	0.0061300
2475.0	0.57285	0.0081500	0.52891	0.0090630	0.45483	0.0050580	0.52698	0.0061540
2480.0	0.57374	0.0077830	0.52838	0.0085800	0.45639	0.0050540	0.52922	0.0062320
2485.0	0.57380	0.0079780	0.52980	0.0086440	0.45704	0.0046620	0.52915	0.0059430
2490.0	0.57333	0.0076990	0.53004	0.0087970	0.45709	0.0046600	0.52953	0.0061410
2495.0	0.57378	0.0074010	0.53138	0.0081040	0.45774	0.0051520	0.52967	0.0062120
2500.0	0.57489	0.0079830	0.53175	0.0083240	0.45814	0.0049110	0.53051	0.0059370
2505.0	0.57503	0.0082200	0.53096	0.0079650	0.45833	0.0049670	0.52963	0.0061850
2510.0	0.57490	0.0083820	0.53227	0.0079370	0.45935	0.0049540	0.53080	0.0060420
2515.0	0.57629	0.0084020	0.53261	0.0079070	0.45924	0.0054180	0.53093	0.0066390
2520.0	0.57525	0.0080610	0.53376	0.0077810	0.45908	0.0049260	0.53132	0.0066850
2525.0	0.57723	0.0081480	0.53464	0.0077550	0.45939	0.0055040	0.53149	0.0068420
2530.0	0.57933	0.0085230	0.53497	0.0076540	0.46057	0.0055620	0.53286	0.0066810
2535.0	0.57835	0.0090440	0.53657	0.0065450	0.45987	0.0051580	0.53269	0.0070960
2540.0	0.58034	0.0080730	0.53752	0.0065860	0.46028	0.0058060	0.53341	0.0068190
2545.0	0.58086	0.0090870	0.53659	0.0081530	0.46312	0.0056760	0.53533	0.0070590
2550.0	0.58163	0.0092680	0.53881	0.0085500	0.46045	0.0056700	0.53522	0.0069840
2555.0	0.57979	0.0084030	0.53848	0.0084620	0.46259	0.0056300	0.53444	0.0069680
2560.0	0.58354	0.0086500	0.53779	0.0078040	0.46497	0.0058750	0.53653	0.0069010
2565.0	0.57875	0.0096350	0.53799	0.0087210	0.46573	0.0068610	0.53683	0.0085070
2570.0	0.58271	0.0090760	0.53866	0.0078110	0.46512	0.0055050	0.53688	0.0078590
2575.0	0.58218	0.0092380	0.53817	0.0078980	0.46681	0.0064460	0.53677	0.0077250
2580.0	0.58365	0.0094970	0.53810	0.0076560	0.46821	0.0067630	0.53982	0.0074300
2585.0	0.58499	0.010272	0.54176	0.0086780	0.46771	0.0075550	0.54106	0.0082820
2590.0	0.58567	0.010146	0.54009	0.0078500	0.47021	0.0067890	0.54184	0.0082900
2595.0	0.58486	0.011971	0.53907	0.011192	0.47257	0.0080080	0.54467	0.0088740
2600.0	0.58560	0.0090720	0.54128	0.0086060	0.47249	0.0069480	0.54427	0.0077320
