Wavelength	14141 <10	sd	14141 10-20	sd	14141 20-45	sd	14141 <45	sd
1735.0	0.43821	0.0063200	0.36239	0.0019410	0.26755	0.0032690	0.35098	0.0027690
1740.0	0.43847	0.0062460	0.36244	0.0019790	0.26731	0.0034050	0.35113	0.0029500
1745.0	0.43852	0.0062260	0.36207	0.0020910	0.26726	0.0030470	0.35043	0.0030990
1750.0	0.43913	0.0060590	0.36250	0.0019500	0.26661	0.0035400	0.35078	0.0030350
1755.0	0.43965	0.0059270	0.36244	0.0018870	0.26641	0.0036400	0.35092	0.0031410
1760.0	0.43961	0.0063000	0.36273	0.0021600	0.26590	0.0031590	0.35115	0.0035480
1765.0	0.43989	0.0059980	0.36244	0.0019990	0.26572	0.0025390	0.35083	0.0032300
1770.0	0.43968	0.0056320	0.36236	0.0021510	0.26530	0.0028210	0.35040	0.0031000
1775.0	0.44047	0.0061640	0.36227	0.0021010	0.26531	0.0029310	0.35042	0.0032940
1780.0	0.43981	0.0059580	0.36226	0.0020660	0.26505	0.0029090	0.35058	0.0034810
1785.0	0.44044	0.0062460	0.36281	0.0019640	0.26494	0.0027140	0.35029	0.0029530
1790.0	0.44047	0.0054880	0.36263	0.0021980	0.26450	0.0028420	0.35095	0.0031260
1795.0	0.44129	0.0056930	0.36289	0.0021350	0.26443	0.0024280	0.35088	0.0031110
1800.0	0.44144	0.0060690	0.36291	0.0021910	0.26422	0.0029930	0.35165	0.0031190
1805.0	0.44186	0.0064210	0.36315	0.0019740	0.26399	0.0032080	0.35139	0.0028760
1810.0	0.44219	0.0061980	0.36318	0.0022680	0.26360	0.0024720	0.35152	0.0029310
1815.0	0.44220	0.0059400	0.36379	0.0023450	0.26370	0.0026710	0.35170	0.0028640
1820.0	0.44221	0.0057390	0.36380	0.0022980	0.26350	0.0025030	0.35180	0.0028030
1825.0	0.44255	0.0060440	0.36301	0.0022430	0.26360	0.0030850	0.35206	0.0032890
1830.0	0.44254	0.0059680	0.36379	0.0021970	0.26356	0.0025050	0.35222	0.0032680
1835.0	0.44274	0.0058280	0.36459	0.0024610	0.26410	0.0032880	0.35161	0.0032990
1840.0	0.44263	0.0066610	0.36347	0.0026040	0.26382	0.0032150	0.35169	0.0032090
1845.0	0.44406	0.0065390	0.36428	0.0021880	0.26386	0.0027090	0.35133	0.0030290
1850.0	0.44300	0.0070350	0.36366	0.0024360	0.26366	0.0024080	0.35075	0.0035570
1855.0	0.44412	0.0066600	0.36429	0.0021070	0.26365	0.0029250	0.35028	0.0031880
1860.0	0.44441	0.0067330	0.36435	0.0022750	0.26252	0.0032300	0.35153	0.0030420
1865.0	0.44460	0.0069430	0.36505	0.0022190	0.26304	0.0027500	0.35118	0.0027560
1870.0	0.44347	0.0058830	0.36625	0.0024540	0.26330	0.0027720	0.35053	0.0029980
1875.0	0.44506	0.0059880	0.36454	0.0024950	0.26330	0.0027600	0.35088	0.0038160
1880.0	0.44617	0.0062620	0.36522	0.0024000	0.26316	0.0024460	0.35112	0.0036060
1885.0	0.44523	0.0059710	0.36546	0.0024030	0.26403	0.0027870	0.35005	0.0031420
1890.0	0.44548	0.0056720	0.36562	0.0022060	0.26332	0.0024760	0.35118	0.0028140
1895.0	0.44527	0.0055100	0.36562	0.0022040	0.26305	0.0029420	0.35212	0.0031060
1900.0	0.44514	0.0061760	0.36686	0.0024770	0.26331	0.0027660	0.35168	0.0033380
1905.0	0.44469	0.0060220	0.36608	0.0024900	0.26338	0.0029510	0.35175	0.0028510
1910.0	0.44643	0.0064770	0.36598	0.0023640	0.26302	0.0035800	0.35203	0.0029700
1915.0	0.44538	0.0061710	0.36596	0.0022830	0.26330	0.0032510	0.35211	0.0034900
1920.0	0.44589	0.0065760	0.36632	0.0024830	0.26334	0.0035210	0.35225	0.0037380
1925.0	0.44614	0.0066640	0.36651	0.0024930	0.26304	0.0038670	0.35068	0.0035460
1930.0	0.44711	0.0059850	0.36802	0.0025380	0.26287	0.0035940	0.35202	0.0028280
1935.0	0.44691	0.0058680	0.36740	0.0025080	0.26331	0.0038460	0.35241	0.0034610
1940.0	0.44727	0.0069720	0.36724	0.0025720	0.26329	0.0040320	0.35241	0.0032030
1945.0	0.44759	0.0069600	0.36792	0.0024240	0.26334	0.0035400	0.35296	0.0031150
1950.0	0.44767	0.0067440	0.36814	0.0023930	0.26360	0.0031950	0.35338	0.0032090
1955.0	0.44816	0.0067480	0.36875	0.0025100	0.26410	0.0038770	0.35370	0.0029960
1960.0	0.44843	0.0065090	0.36915	0.0024120	0.26414	0.0038380	0.35399	0.0032040
1965.0	0.44888	0.0067480	0.36948	0.0025170	0.26474	0.0032650	0.35441	0.0035070
1970.0	0.44942	0.0072900	0.36946	0.0026290	0.26541	0.0032300	0.35552	0.0033210
1975.0	0.45035	0.0072070	0.37023	0.0025730	0.26546	0.0032310	0.35552	0.0031730
1980.0	0.45016	0.0070660	0.37070	0.0026090	0.26568	0.0031610	0.35607	0.0033590
1985.0	0.45127	0.0074120	0.37111	0.0025410	0.26610	0.0027420	0.35624	0.0031470
1990.0	0.45074	0.0071800	0.37170	0.0023910	0.26619	0.0031510	0.35776	0.0033000
1995.0	0.45167	0.0072300	0.37218	0.0024960	0.26628	0.0040540	0.35732	0.0029130
2000.0	0.45184	0.0072850	0.37242	0.0026920	0.26629	0.0037450	0.35818	0.0030640
2005.0	0.45274	0.0077210	0.37310	0.0026200	0.26765	0.0028410	0.35829	0.0034300
2010.0	0.45319	0.0076150	0.37317	0.0029250	0.26883	0.0032660	0.35889	0.0033440
2015.0	0.45458	0.0076050	0.37425	0.0027010	0.26912	0.0035800	0.35923	0.0033720
2020.0	0.45357	0.0071790	0.37459	0.0026800	0.26912	0.0030290	0.35981	0.0032090
2025.0	0.45504	0.0071810	0.37560	0.0028030	0.27066	0.0027790	0.36077	0.0031400
2030.0	0.45432	0.0080890	0.37535	0.0029610	0.27023	0.0029960	0.36099	0.0032580
2035.0	0.45531	0.0080530	0.37648	0.0029400	0.27107	0.0036350	0.36178	0.0033370
2040.0	0.45649	0.0084190	0.37689	0.0029200	0.27043	0.0031180	0.36290	0.0032530
2045.0	0.45610	0.0086470	0.37650	0.0028260	0.27185	0.0032030	0.36205	0.0032810
2050.0	0.45630	0.0081030	0.37716	0.0026000	0.27239	0.0031800	0.36327	0.0031020
2055.0	0.45724	0.0074330	0.37818	0.0028200	0.27298	0.0032190	0.36397	0.0034690
2060.0	0.45784	0.0084200	0.37842	0.0024860	0.27338	0.0028520	0.36446	0.0034800
2065.0	0.45778	0.0089280	0.37960	0.0028790	0.27468	0.0033250	0.36369	0.0034120
2070.0	0.45779	0.0088290	0.37890	0.0026070	0.27444	0.0034370	0.36489	0.0033030
2075.0	0.45831	0.0086840	0.37991	0.0026280	0.27617	0.0029000	0.36581	0.0034250
2080.0	0.45886	0.0093170	0.38104	0.0028040	0.27590	0.0028290	0.36615	0.0040010
2085.0	0.45946	0.0088330	0.38154	0.0028180	0.27601	0.0030340	0.36740	0.0038830
2090.0	0.46013	0.0085900	0.38257	0.0029500	0.27688	0.0027570	0.36818	0.0037680
2095.0	0.46020	0.0087000	0.38275	0.0027390	0.27796	0.0032020	0.36926	0.0036450
2100.0	0.46114	0.0078940	0.38417	0.0028940	0.27936	0.0030820	0.36874	0.0032730
2105.0	0.46059	0.0073730	0.38409	0.0023790	0.27996	0.0025520	0.36964	0.0030970
2110.0	0.46253	0.0084310	0.38552	0.0022870	0.28071	0.0024180	0.36993	0.0029930
2115.0	0.46239	0.0083640	0.38570	0.0023120	0.28191	0.0021060	0.37046	0.0032980
2120.0	0.46342	0.0083580	0.38686	0.0024020	0.28254	0.0020670	0.37120	0.0032410
2125.0	0.46333	0.0081770	0.38745	0.0024880	0.28434	0.0020700	0.37262	0.0033130
2130.0	0.46483	0.0088340	0.38925	0.0022960	0.28470	0.0018940	0.37325	0.0033200
2135.0	0.46477	0.0089380	0.38948	0.0024060	0.28673	0.0019980	0.37382	0.0033730
2140.0	0.46512	0.0087200	0.39002	0.0023270	0.28661	0.0019710	0.37403	0.0035200
2145.0	0.46448	0.0088120	0.39073	0.0023970	0.28742	0.0020010	0.37569	0.0036890
2150.0	0.46564	0.0087030	0.39140	0.0024480	0.28681	0.0019630	0.37547	0.0037450
2155.0	0.46581	0.0087010	0.39255	0.0024080	0.28801	0.0025400	0.37633	0.0025390
2160.0	0.46609	0.0090680	0.39320	0.0023430	0.28927	0.0025310	0.37698	0.0026160
2165.0	0.46639	0.0090180	0.39350	0.0022840	0.28979	0.0023020	0.37781	0.0031530
2170.0	0.46696	0.0091540	0.39436	0.0022080	0.29026	0.0020920	0.37872	0.0034510
2175.0	0.46782	0.0093150	0.39605	0.0022520	0.29095	0.0028790	0.37892	0.0028780
2180.0	0.46833	0.0081900	0.39677	0.0024360	0.29168	0.0030890	0.37970	0.0031250
2185.0	0.46928	0.0085880	0.39729	0.0025410	0.29269	0.0023860	0.38079	0.0032170
2190.0	0.46836	0.0087220	0.39836	0.0025670	0.29352	0.0023800	0.38194	0.0033360
2195.0	0.46990	0.0088540	0.39949	0.0024660	0.29512	0.0024430	0.38267	0.0031090
2200.0	0.47049	0.0095880	0.39978	0.0026520	0.29610	0.0021830	0.38339	0.0029240
2205.0	0.47054	0.0093530	0.40128	0.0023350	0.29782	0.0025460	0.38382	0.0031680
2210.0	0.47153	0.0098570	0.40253	0.0024650	0.29799	0.0026650	0.38483	0.0028610
2215.0	0.47270	0.0095860	0.40296	0.0024000	0.29960	0.0024190	0.38565	0.0034850
2220.0	0.47304	0.0090990	0.40424	0.0025830	0.30051	0.0033120	0.38681	0.0031630
2225.0	0.47356	0.0093530	0.40538	0.0024070	0.30180	0.0028580	0.38704	0.0027540
2230.0	0.47381	0.0088790	0.40573	0.0025150	0.30204	0.0032390	0.38827	0.0032990
2235.0	0.47437	0.0088160	0.40659	0.0025490	0.30337	0.0032310	0.38822	0.0034490
2240.0	0.47440	0.0096390	0.40712	0.0024230	0.30495	0.0027830	0.39008	0.0031990
2245.0	0.47536	0.0092320	0.40880	0.0023980	0.30661	0.0029620	0.39033	0.0029300
2250.0	0.47594	0.0094280	0.40995	0.0024000	0.30855	0.0029510	0.39130	0.0030680
2255.0	0.47655	0.0096140	0.41027	0.0026430	0.31078	0.0034260	0.39278	0.0031180
2260.0	0.47748	0.0091810	0.41178	0.0024900	0.31094	0.0033050	0.39359	0.0034500
2265.0	0.47849	0.0090970	0.41309	0.0024910	0.31180	0.0029390	0.39472	0.0033060
2270.0	0.47912	0.0089470	0.41396	0.0026230	0.31274	0.0035970	0.39543	0.0033010
2275.0	0.48015	0.0090960	0.41490	0.0024060	0.31528	0.0033310	0.39602	0.0029210
2280.0	0.48100	0.0092920	0.41627	0.0026210	0.31617	0.0035380	0.39693	0.0030820
2285.0	0.48127	0.0092520	0.41724	0.0024970	0.31561	0.0034990	0.39824	0.0032330
2290.0	0.48185	0.0094940	0.41804	0.0026640	0.31687	0.0037190	0.39951	0.0034510
2295.0	0.48224	0.0095330	0.41912	0.0026050	0.31761	0.0036600	0.40039	0.0030570
2300.0	0.48345	0.0093920	0.42005	0.0026510	0.31880	0.0046800	0.40078	0.0028000
2305.0	0.48451	0.0094470	0.42172	0.0025400	0.31964	0.0047370	0.40177	0.0032460
2310.0	0.48393	0.0099190	0.42213	0.0028760	0.32074	0.0041850	0.40251	0.0032990
2315.0	0.48360	0.0095520	0.42207	0.0027400	0.32193	0.0040720	0.40268	0.0031620
2320.0	0.48426	0.0096950	0.42202	0.0029080	0.32258	0.0049660	0.40285	0.0037080
2325.0	0.48428	0.0098010	0.42317	0.0026150	0.32345	0.0044450	0.40394	0.0029300
2330.0	0.48563	0.0095720	0.42440	0.0028230	0.32433	0.0044630	0.40376	0.0032160
2335.0	0.48498	0.0094590	0.42460	0.0027930	0.32518	0.0046670	0.40510	0.0034650
2340.0	0.48605	0.0093920	0.42612	0.0029960	0.32610	0.0046020	0.40537	0.0034460
2345.0	0.48563	0.0097850	0.42599	0.0029590	0.32727	0.0044890	0.40678	0.0035500
2350.0	0.48776	0.0099880	0.42704	0.0031560	0.32762	0.0050460	0.40688	0.0035950
2355.0	0.48622	0.0097300	0.42727	0.0028610	0.32859	0.0052770	0.40670	0.0034540
2360.0	0.48689	0.0093590	0.42731	0.0028250	0.32920	0.0043070	0.40759	0.0034960
2365.0	0.48644	0.0096550	0.42785	0.0031980	0.32990	0.0050640	0.40832	0.0044090
2370.0	0.48727	0.010055	0.42849	0.0029640	0.33064	0.0041260	0.40841	0.0038020
2375.0	0.48723	0.0098810	0.42923	0.0031490	0.33203	0.0053580	0.40928	0.0040660
2380.0	0.48891	0.0093940	0.42965	0.0030230	0.33306	0.0044140	0.40977	0.0036230
2385.0	0.48913	0.0095800	0.43069	0.0031190	0.33402	0.0060380	0.41118	0.0036050
2390.0	0.49078	0.0094830	0.43197	0.0028300	0.33562	0.0059660	0.41192	0.0036600
2395.0	0.49021	0.0097830	0.43253	0.0028510	0.33719	0.0055490	0.41221	0.0039140
2400.0	0.49135	0.0094430	0.43380	0.0030590	0.33801	0.0058930	0.41377	0.0040960
2405.0	0.49165	0.0091510	0.43417	0.0029940	0.33883	0.0066610	0.41395	0.0043140
2410.0	0.49222	0.0093970	0.43455	0.0028910	0.34016	0.0066900	0.41515	0.0040100
2415.0	0.49318	0.0097020	0.43592	0.0031680	0.34089	0.0059640	0.41598	0.0036780
2420.0	0.49151	0.0096100	0.43536	0.0031000	0.34137	0.0055430	0.41600	0.0036840
2425.0	0.49443	0.0098320	0.43676	0.0030480	0.34093	0.0063950	0.41607	0.0039660
2430.0	0.49352	0.010091	0.43638	0.0032010	0.34295	0.0054780	0.41752	0.0037710
2435.0	0.49362	0.0094990	0.43719	0.0034400	0.34294	0.0063440	0.41857	0.0042630
2440.0	0.49325	0.0090960	0.43819	0.0032000	0.34308	0.0054280	0.41851	0.0037790
2445.0	0.49398	0.010189	0.43888	0.0030530	0.34410	0.0057760	0.41943	0.0036740
2450.0	0.49465	0.0090890	0.43906	0.0029770	0.34467	0.0057100	0.41982	0.0037750
2455.0	0.49446	0.0087150	0.43952	0.0026050	0.34463	0.0058060	0.42005	0.0035950
2460.0	0.49552	0.0090020	0.44074	0.0027240	0.34556	0.0050230	0.42070	0.0035350
2465.0	0.49540	0.0090980	0.44117	0.0026890	0.34683	0.0046980	0.42199	0.0041920
2470.0	0.49516	0.0096320	0.44189	0.0029160	0.34713	0.0049300	0.42322	0.0041160
2475.0	0.49566	0.0096780	0.44239	0.0026030	0.34825	0.0039620	0.42382	0.0033860
2480.0	0.49593	0.0098530	0.44339	0.0028590	0.34784	0.0040620	0.42530	0.0038080
2485.0	0.49571	0.0094500	0.44447	0.0027180	0.34892	0.0042510	0.42694	0.0047240
2490.0	0.49616	0.0093680	0.44485	0.0028910	0.34900	0.0037720	0.42674	0.0046490
2495.0	0.49560	0.0091830	0.44561	0.0028200	0.34871	0.0043040	0.42823	0.0036780
2500.0	0.49781	0.0099710	0.44592	0.0024090	0.35155	0.0038990	0.42767	0.0037540
2505.0	0.49731	0.0094150	0.44703	0.0028340	0.35106	0.0043490	0.43008	0.0039970
2510.0	0.49781	0.0093910	0.44756	0.0027170	0.35205	0.0045320	0.42982	0.0039640
2515.0	0.49784	0.0086370	0.44928	0.0028310	0.35226	0.0031810	0.43182	0.0044590
2520.0	0.49819	0.010856	0.44897	0.0027730	0.35274	0.0035950	0.43195	0.0043190
2525.0	0.49836	0.010131	0.44995	0.0028000	0.35314	0.0036190	0.43318	0.0037310
2530.0	0.49916	0.0098110	0.45088	0.0030830	0.35467	0.0037560	0.43322	0.0042570
2535.0	0.49938	0.0093570	0.45060	0.0032700	0.35485	0.0043120	0.43506	0.0051260
2540.0	0.50029	0.0099320	0.45228	0.0033000	0.35599	0.0044680	0.43520	0.0044100
2545.0	0.50150	0.010243	0.45355	0.0035360	0.35828	0.0038090	0.43429	0.0037250
2550.0	0.50175	0.010397	0.45446	0.0034340	0.35814	0.0038690	0.43644	0.0044050
2555.0	0.50207	0.010313	0.45482	0.0034020	0.35867	0.0046500	0.43789	0.0047380
2560.0	0.50355	0.0092270	0.45543	0.0036450	0.36040	0.0036040	0.43615	0.0050510
2565.0	0.50357	0.011566	0.45617	0.0060100	0.36103	0.0055610	0.43737	0.0069800
2570.0	0.50350	0.011438	0.45685	0.0049280	0.36102	0.0047520	0.43826	0.0058060
2575.0	0.50356	0.010884	0.45724	0.0053460	0.36140	0.0055740	0.43932	0.0063820
2580.0	0.50497	0.010221	0.45804	0.0047400	0.36338	0.0057340	0.43724	0.0059000
2585.0	0.50392	0.011281	0.45989	0.0056210	0.36183	0.0060020	0.44288	0.0055310
2590.0	0.50612	0.012375	0.46043	0.0061000	0.36585	0.0058510	0.43881	0.0062280
2595.0	0.50766	0.011799	0.46064	0.0063400	0.36903	0.0063500	0.44262	0.0067790
2600.0	0.51339	0.011861	0.45968	0.0054530	0.36883	0.0057840	0.44348	0.0065700
