Wavelength	14163 <10	sd	14163 10-20	sd	14163 20-45	sd	14163 <45	sd
1735.0	0.33432	0.0022420	0.24956	0.0033060	0.17717	0.0058470	0.26575	0.0038540
1740.0	0.33431	0.0024260	0.24989	0.0033060	0.17724	0.0058920	0.26530	0.0042740
1745.0	0.33526	0.0022430	0.25024	0.0032760	0.17756	0.0062560	0.26636	0.0035390
1750.0	0.33600	0.0023880	0.25141	0.0033570	0.17834	0.0058020	0.26663	0.0034040
1755.0	0.33620	0.0021320	0.25227	0.0030310	0.17853	0.0058460	0.26664	0.0031560
1760.0	0.33668	0.0021330	0.25149	0.0030660	0.17861	0.0059160	0.26709	0.0034510
1765.0	0.33716	0.0020630	0.25217	0.0031710	0.17860	0.0060910	0.26759	0.0033850
1770.0	0.33755	0.0021220	0.25175	0.0029130	0.17849	0.0061200	0.26768	0.0037370
1775.0	0.33792	0.0022230	0.25249	0.0031300	0.17872	0.0058180	0.26766	0.0036640
1780.0	0.33708	0.0022380	0.25220	0.0032020	0.17897	0.0062680	0.26812	0.0036590
1785.0	0.33763	0.0020850	0.25244	0.0031310	0.17913	0.0055950	0.26782	0.0041090
1790.0	0.33786	0.0023080	0.25291	0.0030010	0.17982	0.0060540	0.26816	0.0041100
1795.0	0.33803	0.0023470	0.25358	0.0033000	0.17977	0.0062700	0.26839	0.0041820
1800.0	0.33919	0.0025610	0.25352	0.0031230	0.18013	0.0056750	0.26864	0.0036090
1805.0	0.33912	0.0022770	0.25417	0.0028130	0.17961	0.0062450	0.26850	0.0042010
1810.0	0.33955	0.0025280	0.25439	0.0031890	0.18021	0.0061640	0.26891	0.0042080
1815.0	0.34060	0.0025650	0.25432	0.0029980	0.18038	0.0060140	0.26946	0.0040510
1820.0	0.33998	0.0024000	0.25554	0.0033070	0.18050	0.0057410	0.27010	0.0042030
1825.0	0.34083	0.0027610	0.25506	0.0033890	0.17955	0.0060010	0.26955	0.0038410
1830.0	0.34056	0.0024170	0.25595	0.0033080	0.18029	0.0064720	0.26922	0.0036510
1835.0	0.34129	0.0023380	0.25586	0.0033280	0.18067	0.0065590	0.27056	0.0042490
1840.0	0.34187	0.0025670	0.25578	0.0041250	0.18018	0.0062780	0.27019	0.0041050
1845.0	0.34249	0.0025080	0.25663	0.0035830	0.18027	0.0060510	0.27003	0.0036400
1850.0	0.34226	0.0027250	0.25609	0.0037050	0.18025	0.0061510	0.27031	0.0043260
1855.0	0.34312	0.0025430	0.25792	0.0036460	0.17999	0.0062010	0.27017	0.0032300
1860.0	0.34212	0.0024970	0.25717	0.0040240	0.18022	0.0060700	0.27041	0.0039720
1865.0	0.34370	0.0024270	0.25808	0.0030670	0.18066	0.0064430	0.27092	0.0032880
1870.0	0.34096	0.0027210	0.25741	0.0035010	0.18099	0.0068010	0.27266	0.0043630
1875.0	0.34512	0.0027920	0.25798	0.0035610	0.18132	0.0059320	0.27027	0.0038750
1880.0	0.34432	0.0029150	0.25817	0.0035170	0.18173	0.0058650	0.27053	0.0039040
1885.0	0.34561	0.0028730	0.25934	0.0038810	0.18198	0.0061920	0.27200	0.0033620
1890.0	0.34451	0.0030110	0.25863	0.0032840	0.18240	0.0064050	0.27300	0.0043350
1895.0	0.34530	0.0027760	0.25947	0.0032650	0.18252	0.0062570	0.27230	0.0037900
1900.0	0.34448	0.0027760	0.25933	0.0035380	0.18256	0.0062890	0.27362	0.0039350
1905.0	0.34589	0.0028800	0.25986	0.0038890	0.18250	0.0063320	0.27264	0.0039280
1910.0	0.34632	0.0023200	0.25964	0.0035770	0.18265	0.0062270	0.27273	0.0033710
1915.0	0.34699	0.0025650	0.26026	0.0037090	0.18266	0.0065680	0.27306	0.0037120
1920.0	0.34582	0.0026870	0.26093	0.0033720	0.18309	0.0063790	0.27388	0.0038070
1925.0	0.34727	0.0025170	0.26179	0.0032040	0.18244	0.0061980	0.27328	0.0032870
1930.0	0.34776	0.0028320	0.26216	0.0036470	0.18417	0.0064290	0.27407	0.0035430
1935.0	0.34848	0.0027550	0.26193	0.0034370	0.18413	0.0060140	0.27455	0.0034070
1940.0	0.34877	0.0027510	0.26259	0.0033140	0.18454	0.0062000	0.27405	0.0036400
1945.0	0.34909	0.0025050	0.26339	0.0035260	0.18559	0.0064860	0.27569	0.0032750
1950.0	0.34913	0.0024960	0.26370	0.0037600	0.18541	0.0064280	0.27541	0.0035780
1955.0	0.34899	0.0026160	0.26373	0.0032520	0.18564	0.0062630	0.27659	0.0031210
1960.0	0.34995	0.0027090	0.26480	0.0030000	0.18621	0.0066470	0.27675	0.0031430
1965.0	0.34964	0.0026980	0.26483	0.0037700	0.18719	0.0066250	0.27686	0.0039130
1970.0	0.35085	0.0028220	0.26505	0.0034980	0.18726	0.0069340	0.27702	0.0033750
1975.0	0.35050	0.0028250	0.26573	0.0036360	0.18757	0.0062810	0.27716	0.0034110
1980.0	0.35157	0.0028420	0.26624	0.0035460	0.18791	0.0062600	0.27754	0.0039720
1985.0	0.35156	0.0027700	0.26599	0.0033540	0.18808	0.0066620	0.27750	0.0034730
1990.0	0.35276	0.0025760	0.26720	0.0038730	0.18864	0.0069320	0.27773	0.0038710
1995.0	0.35270	0.0031690	0.26756	0.0036610	0.18877	0.0065680	0.27832	0.0045790
2000.0	0.35284	0.0029980	0.26862	0.0037850	0.18857	0.0065330	0.27881	0.0036440
2005.0	0.35332	0.0029310	0.26890	0.0042090	0.18865	0.0067810	0.27977	0.0040810
2010.0	0.35331	0.0032890	0.26953	0.0041950	0.18958	0.0068640	0.27954	0.0041190
2015.0	0.35358	0.0030480	0.26881	0.0036850	0.19041	0.0063990	0.28034	0.0040070
2020.0	0.35479	0.0028570	0.26941	0.0036370	0.18996	0.0066470	0.27988	0.0038620
2025.0	0.35376	0.0030920	0.27024	0.0042900	0.19073	0.0062170	0.28087	0.0038620
2030.0	0.35485	0.0028260	0.27090	0.0035850	0.19089	0.0069610	0.28191	0.0034720
2035.0	0.35463	0.0028420	0.27168	0.0040410	0.19137	0.0068350	0.28225	0.0037240
2040.0	0.35611	0.0028550	0.27268	0.0039080	0.19137	0.0070980	0.28282	0.0043730
2045.0	0.35534	0.0026690	0.27276	0.0040370	0.19183	0.0072200	0.28277	0.0036010
2050.0	0.35635	0.0030430	0.27332	0.0045500	0.19245	0.0071120	0.28314	0.0041660
2055.0	0.35706	0.0030030	0.27341	0.0041390	0.19209	0.0069030	0.28213	0.0034900
2060.0	0.35696	0.0032480	0.27385	0.0035680	0.19202	0.0074750	0.28210	0.0036820
2065.0	0.35623	0.0032080	0.27369	0.0041650	0.19322	0.0075420	0.28358	0.0037490
2070.0	0.35881	0.0033090	0.27472	0.0044400	0.19329	0.0071080	0.28264	0.0035000
2075.0	0.35845	0.0032270	0.27542	0.0042110	0.19320	0.0070880	0.28407	0.0042410
2080.0	0.35993	0.0035940	0.27656	0.0037730	0.19445	0.0075750	0.28476	0.0044110
2085.0	0.35879	0.0038650	0.27641	0.0041780	0.19415	0.0071520	0.28571	0.0044150
2090.0	0.35948	0.0032460	0.27711	0.0037140	0.19478	0.0074620	0.28643	0.0038430
2095.0	0.36007	0.0032220	0.27841	0.0044080	0.19481	0.0084170	0.28679	0.0039370
2100.0	0.36112	0.0032340	0.27801	0.0039700	0.19562	0.0074520	0.28743	0.0040350
2105.0	0.36023	0.0025400	0.27894	0.0036090	0.19545	0.0072390	0.28794	0.0026820
2110.0	0.36171	0.0026270	0.28023	0.0037920	0.19659	0.0076900	0.28801	0.0031280
2115.0	0.36236	0.0026290	0.28074	0.0036030	0.19665	0.0076000	0.28909	0.0033780
2120.0	0.36241	0.0025670	0.28040	0.0035880	0.19707	0.0076680	0.28855	0.0037810
2125.0	0.36284	0.0028850	0.28103	0.0039750	0.19752	0.0074890	0.28984	0.0036560
2130.0	0.36318	0.0027400	0.28140	0.0038650	0.19871	0.0075100	0.29037	0.0032830
2135.0	0.36371	0.0025900	0.28148	0.0039820	0.19876	0.0077140	0.29073	0.0038330
2140.0	0.36340	0.0024760	0.28339	0.0037300	0.19898	0.0071080	0.29109	0.0034020
2145.0	0.36399	0.0025240	0.28410	0.0040990	0.19931	0.0071230	0.29201	0.0035460
2150.0	0.36458	0.0025240	0.28425	0.0036920	0.19965	0.0078220	0.29288	0.0036120
2155.0	0.36400	0.0025500	0.28452	0.0037160	0.19997	0.0073780	0.29351	0.0030330
2160.0	0.36522	0.0022860	0.28490	0.0030080	0.20022	0.0075580	0.29351	0.0030010
2165.0	0.36600	0.0021310	0.28551	0.0030170	0.20123	0.0078090	0.29357	0.0035400
2170.0	0.36648	0.0025680	0.28647	0.0031270	0.20145	0.0073300	0.29523	0.0033870
2175.0	0.36688	0.0024940	0.28747	0.0036110	0.20173	0.0073940	0.29471	0.0031590
2180.0	0.36732	0.0027420	0.28782	0.0036760	0.20325	0.0079540	0.29512	0.0035880
2185.0	0.36765	0.0028240	0.28864	0.0037790	0.20211	0.0073230	0.29567	0.0036260
2190.0	0.36859	0.0029830	0.28900	0.0037830	0.20294	0.0080480	0.29668	0.0036390
2195.0	0.36966	0.0030040	0.28987	0.0037300	0.20390	0.0078300	0.29706	0.0036450
2200.0	0.36867	0.0030510	0.29037	0.0038870	0.20380	0.0077260	0.29869	0.0037110
2205.0	0.37054	0.0027450	0.29218	0.0035580	0.20524	0.0079730	0.29850	0.0039160
2210.0	0.37034	0.0027550	0.29274	0.0038670	0.20520	0.0079330	0.29993	0.0038990
2215.0	0.37088	0.0027170	0.29273	0.0034420	0.20628	0.0080700	0.29961	0.0038490
2220.0	0.37064	0.0023930	0.29269	0.0035890	0.20698	0.0084030	0.30130	0.0041300
2225.0	0.37306	0.0026950	0.29428	0.0036230	0.20759	0.0075560	0.30046	0.0038310
2230.0	0.37178	0.0026790	0.29416	0.0044210	0.20792	0.0078950	0.30229	0.0034590
2235.0	0.37271	0.0024620	0.29481	0.0044730	0.20796	0.0082500	0.30156	0.0032010
2240.0	0.37260	0.0024610	0.29542	0.0044020	0.20907	0.0077410	0.30195	0.0034450
2245.0	0.37360	0.0023110	0.29617	0.0039790	0.20914	0.0074020	0.30286	0.0030490
2250.0	0.37463	0.0024210	0.29736	0.0041400	0.21058	0.0079690	0.30400	0.0037670
2255.0	0.37514	0.0023050	0.29823	0.0040810	0.20994	0.0080880	0.30305	0.0036710
2260.0	0.37591	0.0025930	0.29819	0.0044650	0.21164	0.0082310	0.30415	0.0034150
2265.0	0.37563	0.0026710	0.29889	0.0041230	0.21205	0.0076680	0.30516	0.0040550
2270.0	0.37635	0.0032080	0.30032	0.0042110	0.21273	0.0076890	0.30566	0.0036840
2275.0	0.37710	0.0028610	0.30072	0.0047610	0.21343	0.0078180	0.30719	0.0043070
2280.0	0.37833	0.0025620	0.30150	0.0042410	0.21436	0.0081490	0.30662	0.0037150
2285.0	0.37787	0.0026890	0.30206	0.0042350	0.21572	0.0086290	0.30832	0.0038250
2290.0	0.38025	0.0028180	0.30353	0.0042400	0.21587	0.0084600	0.30775	0.0036060
2295.0	0.37951	0.0026210	0.30384	0.0044960	0.21702	0.0085810	0.30891	0.0037250
2300.0	0.38041	0.0025250	0.30508	0.0047030	0.21787	0.0085820	0.30999	0.0033600
2305.0	0.38116	0.0025890	0.30617	0.0047600	0.21863	0.0080900	0.30954	0.0037630
2310.0	0.38099	0.0025300	0.30611	0.0045760	0.21894	0.0084350	0.31002	0.0032450
2315.0	0.38102	0.0029820	0.30656	0.0049860	0.21951	0.0080360	0.31050	0.0030780
2320.0	0.38184	0.0028460	0.30650	0.0047160	0.22092	0.0084640	0.31046	0.0035800
2325.0	0.38040	0.0025010	0.30600	0.0041190	0.22090	0.0089230	0.31139	0.0030200
2330.0	0.38239	0.0026590	0.30760	0.0044000	0.22237	0.0088470	0.31211	0.0029730
2335.0	0.38267	0.0029410	0.30892	0.0046650	0.22202	0.0087840	0.31218	0.0030310
2340.0	0.38337	0.0028730	0.30894	0.0051240	0.22296	0.0091980	0.31332	0.0033810
2345.0	0.38319	0.0030840	0.31016	0.0046380	0.22322	0.0087160	0.31283	0.0036620
2350.0	0.38407	0.0030030	0.30991	0.0053940	0.22535	0.0084530	0.31380	0.0038540
2355.0	0.38456	0.0032200	0.31104	0.0048780	0.22406	0.0088710	0.31426	0.0043250
2360.0	0.38509	0.0027090	0.31209	0.0045710	0.22559	0.0089280	0.31450	0.0038710
2365.0	0.38440	0.0032340	0.31162	0.0048150	0.22554	0.0091960	0.31481	0.0035850
2370.0	0.38537	0.0026460	0.31216	0.0050630	0.22659	0.0085290	0.31478	0.0043800
2375.0	0.38484	0.0027330	0.31261	0.0048860	0.22775	0.0088830	0.31635	0.0031950
2380.0	0.38567	0.0029350	0.31321	0.0047740	0.22890	0.0091240	0.31592	0.0033120
2385.0	0.38570	0.0027670	0.31457	0.0057080	0.22908	0.0089980	0.31657	0.0031120
2390.0	0.38631	0.0029150	0.31555	0.0050520	0.22964	0.0094780	0.31700	0.0034710
2395.0	0.38701	0.0028680	0.31565	0.0047660	0.23025	0.0093770	0.31784	0.0033660
2400.0	0.38636	0.0032630	0.31617	0.0048680	0.23164	0.0094060	0.31798	0.0035960
2405.0	0.38754	0.0032450	0.31681	0.0049730	0.23171	0.0091240	0.31803	0.0037070
2410.0	0.38858	0.0036100	0.31746	0.0052470	0.23201	0.0093850	0.31905	0.0034810
2415.0	0.38899	0.0031880	0.31839	0.0046830	0.23342	0.0090380	0.32035	0.0041060
2420.0	0.38980	0.0035170	0.31908	0.0049630	0.23317	0.0089060	0.32110	0.0043790
2425.0	0.39020	0.0031000	0.32002	0.0049470	0.23430	0.0088700	0.32037	0.0040860
2430.0	0.39097	0.0031180	0.31963	0.0049040	0.23509	0.0088860	0.32204	0.0038990
2435.0	0.39072	0.0034350	0.31994	0.0052910	0.23625	0.010012	0.32192	0.0039540
2440.0	0.39099	0.0030810	0.32085	0.0051330	0.23627	0.0094880	0.32175	0.0037620
2445.0	0.39134	0.0036120	0.32138	0.0053950	0.23758	0.0088150	0.32276	0.0037440
2450.0	0.39183	0.0031220	0.32225	0.0052180	0.23793	0.0092540	0.32249	0.0041830
2455.0	0.39158	0.0023760	0.32216	0.0050940	0.23817	0.0086010	0.32266	0.0030730
2460.0	0.39224	0.0028130	0.32288	0.0052870	0.23955	0.0096400	0.32291	0.0029890
2465.0	0.39194	0.0024910	0.32317	0.0051020	0.24043	0.0092620	0.32321	0.0031600
2470.0	0.39216	0.0027780	0.32308	0.0050830	0.24181	0.0094970	0.32400	0.0029770
2475.0	0.39264	0.0023580	0.32416	0.0047680	0.24184	0.0092140	0.32462	0.0029510
2480.0	0.39382	0.0022550	0.32519	0.0055620	0.24359	0.0095710	0.32541	0.0030890
2485.0	0.39346	0.0022940	0.32519	0.0055700	0.24534	0.0097370	0.32539	0.0034390
2490.0	0.39356	0.0029020	0.32628	0.0054950	0.24521	0.0097370	0.32534	0.0036580
2495.0	0.39475	0.0027550	0.32715	0.0056640	0.24686	0.0096120	0.32667	0.0034730
2500.0	0.39542	0.0028320	0.32722	0.0051820	0.24714	0.0096070	0.32722	0.0033070
2505.0	0.39522	0.0033000	0.32875	0.0054490	0.24839	0.0099910	0.32789	0.0030270
2510.0	0.39608	0.0029430	0.32828	0.0050420	0.24839	0.010247	0.32828	0.0033750
2515.0	0.39573	0.0030300	0.32901	0.0052660	0.24927	0.010156	0.32832	0.0030940
2520.0	0.39589	0.0030230	0.32894	0.0060190	0.25006	0.010227	0.32913	0.0031400
2525.0	0.39614	0.0033310	0.33011	0.0059350	0.25076	0.0099610	0.32952	0.0039630
2530.0	0.39479	0.0028920	0.33015	0.0051280	0.25110	0.0099810	0.33066	0.0037740
2535.0	0.39555	0.0031190	0.33148	0.0057300	0.25233	0.010484	0.32909	0.0035730
2540.0	0.39762	0.0031610	0.33170	0.0057000	0.25298	0.010921	0.33038	0.0034040
2545.0	0.39734	0.0036600	0.33220	0.0058680	0.25243	0.010230	0.33002	0.0036790
2550.0	0.39776	0.0033700	0.33371	0.0053550	0.25454	0.010952	0.33233	0.0035330
2555.0	0.40110	0.0032800	0.33396	0.0060580	0.25516	0.010632	0.32943	0.0038020
2560.0	0.39527	0.0034720	0.33382	0.0064380	0.25476	0.010771	0.33563	0.0039700
2565.0	0.39991	0.0048120	0.33434	0.0072620	0.25562	0.012533	0.32984	0.0054640
2570.0	0.40022	0.0036480	0.33482	0.0062060	0.25658	0.010413	0.33130	0.0038080
2575.0	0.39930	0.0038670	0.33490	0.0064110	0.25697	0.011120	0.33302	0.0050360
2580.0	0.40127	0.0043290	0.33655	0.0063750	0.25676	0.010635	0.33259	0.0049910
2585.0	0.39855	0.0050410	0.33542	0.0077410	0.26018	0.012782	0.33542	0.0057880
2590.0	0.40543	0.0047990	0.33800	0.0064090	0.25841	0.010568	0.33092	0.0052910
2595.0	0.39679	0.0058080	0.33538	0.0083950	0.25727	0.012963	0.33729	0.0065400
2600.0	0.40926	0.0048410	0.33956	0.0058330	0.25886	0.0092090	0.33079	0.0051650
