Wavelength	14259 <10	sd	14259 10-20	sd	14259 20-45	sd	14259 <45	sd
1950.0	0.31942	0.0037190	0.26282	0.0024430	0.16259	0.0021700	0.23657	0.0022540
1955.0	0.31919	0.0038010	0.26328	0.0024490	0.16352	0.0021600	0.23822	0.0021160
1960.0	0.31922	0.0035070	0.26386	0.0022920	0.16327	0.0020860	0.23856	0.0023010
1965.0	0.32032	0.0030690	0.26400	0.0024880	0.16412	0.0023130	0.23857	0.0024180
1970.0	0.31986	0.0037270	0.26431	0.0028510	0.16440	0.0023920	0.23975	0.0021360
1975.0	0.32038	0.0030190	0.26502	0.0026590	0.16506	0.0024180	0.23890	0.0023750
1980.0	0.32102	0.0035410	0.26518	0.0024440	0.16515	0.0022370	0.24028	0.0023890
1985.0	0.32199	0.0036870	0.26582	0.0024580	0.16515	0.0022500	0.24005	0.0022450
1990.0	0.32169	0.0034630	0.26625	0.0025660	0.16532	0.0021100	0.24047	0.0022290
1995.0	0.32245	0.0042380	0.26730	0.0022670	0.16589	0.0022780	0.24147	0.0023270
2000.0	0.32195	0.0040040	0.26744	0.0024710	0.16610	0.0025910	0.24212	0.0022990
2005.0	0.32335	0.0043070	0.26729	0.0030210	0.16703	0.0024170	0.24211	0.0024850
2010.0	0.32440	0.0040400	0.26838	0.0027660	0.16687	0.0024210	0.24172	0.0023840
2015.0	0.32407	0.0045010	0.26928	0.0026720	0.16814	0.0023680	0.24274	0.0025830
2020.0	0.32498	0.0048920	0.26982	0.0028780	0.16712	0.0030100	0.24283	0.0025400
2025.0	0.32497	0.0047280	0.27019	0.0029260	0.16886	0.0023710	0.24419	0.0024510
2030.0	0.32669	0.0046300	0.27075	0.0029700	0.16914	0.0022700	0.24324	0.0027400
2035.0	0.32556	0.0045250	0.27126	0.0026540	0.16986	0.0026650	0.24405	0.0024960
2040.0	0.32670	0.0046090	0.27252	0.0026160	0.16950	0.0025420	0.24448	0.0027500
2045.0	0.32598	0.0050990	0.27239	0.0026000	0.17046	0.0027380	0.24493	0.0027730
2050.0	0.32688	0.0052880	0.27270	0.0031720	0.16989	0.0024700	0.24544	0.0026190
2055.0	0.32696	0.0052940	0.27281	0.0028550	0.17000	0.0026030	0.24624	0.0030450
2060.0	0.32675	0.0039470	0.27295	0.0027810	0.17068	0.0028960	0.24607	0.0026600
2065.0	0.32844	0.0039880	0.27420	0.0025340	0.17094	0.0029650	0.24669	0.0023350
2070.0	0.32910	0.0033090	0.27457	0.0031550	0.17121	0.0026700	0.24789	0.0028050
2075.0	0.32939	0.0032090	0.27543	0.0027780	0.17319	0.0025740	0.24819	0.0022020
2080.0	0.32888	0.0037310	0.27497	0.0027620	0.17345	0.0024210	0.24804	0.0030280
2085.0	0.33007	0.0035230	0.27575	0.0030680	0.17339	0.0025530	0.24903	0.0026560
2090.0	0.33152	0.0039870	0.27612	0.0028990	0.17394	0.0025240	0.25012	0.0025300
2095.0	0.33165	0.0038260	0.27736	0.0029150	0.17436	0.0026480	0.25024	0.0027800
2100.0	0.33235	0.0031030	0.27734	0.0029780	0.17487	0.0028580	0.25004	0.0028080
2105.0	0.33122	0.0030890	0.27746	0.0024620	0.17606	0.0017580	0.25111	0.0024540
2110.0	0.33366	0.0037320	0.27903	0.0022280	0.17618	0.0020390	0.25078	0.0024810
2115.0	0.33271	0.0041420	0.28033	0.0023860	0.17627	0.0019770	0.25223	0.0025400
2120.0	0.33443	0.0038790	0.28008	0.0024720	0.17646	0.0018240	0.25158	0.0022880
2125.0	0.33381	0.0040520	0.28084	0.0024050	0.17744	0.0022350	0.25288	0.0022890
2130.0	0.33502	0.0042540	0.28140	0.0023960	0.17818	0.0024540	0.25331	0.0025280
2135.0	0.33481	0.0040230	0.28222	0.0025210	0.17851	0.0020650	0.25315	0.0026790
2140.0	0.33530	0.0034880	0.28275	0.0023150	0.17919	0.0019780	0.25415	0.0022850
2145.0	0.33616	0.0033250	0.28304	0.0024910	0.17995	0.0021540	0.25496	0.0023380
2150.0	0.33558	0.0034640	0.28353	0.0020900	0.17990	0.0020690	0.25545	0.0022990
2155.0	0.33686	0.0034850	0.28473	0.0025180	0.18090	0.0019070	0.25588	0.0034320
2160.0	0.33621	0.0041980	0.28485	0.0022880	0.18100	0.0018860	0.25641	0.0031600
2165.0	0.33724	0.0041960	0.28609	0.0028960	0.18192	0.0019280	0.25585	0.0028310
2170.0	0.33676	0.0047390	0.28586	0.0023030	0.18237	0.0019320	0.25683	0.0029980
2175.0	0.33737	0.0043320	0.28647	0.0023960	0.18354	0.0021000	0.25789	0.0030440
2180.0	0.33770	0.0044890	0.28703	0.0023620	0.18351	0.0021230	0.25834	0.0028490
2185.0	0.33896	0.0047520	0.28757	0.0024200	0.18407	0.0018870	0.25839	0.0030500
2190.0	0.33941	0.0047460	0.28855	0.0025160	0.18457	0.0019890	0.25977	0.0030700
2195.0	0.33986	0.0044800	0.28952	0.0024730	0.18568	0.0019560	0.26026	0.0027970
2200.0	0.34172	0.0037730	0.28998	0.0025090	0.18553	0.0019650	0.26097	0.0028100
2205.0	0.34141	0.0033950	0.29147	0.0027810	0.18654	0.0021880	0.26223	0.0029500
2210.0	0.34321	0.0031270	0.29180	0.0026950	0.18677	0.0021440	0.26248	0.0026470
2215.0	0.34235	0.0024060	0.29238	0.0023480	0.18735	0.0021050	0.26288	0.0025830
2220.0	0.34343	0.0031800	0.29348	0.0028060	0.18793	0.0023240	0.26289	0.0022530
2225.0	0.34331	0.0027990	0.29385	0.0023060	0.18898	0.0018470	0.26463	0.0025950
2230.0	0.34479	0.0027300	0.29436	0.0025210	0.18884	0.0019810	0.26465	0.0024640
2235.0	0.34535	0.0029500	0.29549	0.0023640	0.19040	0.0018660	0.26467	0.0022230
2240.0	0.34615	0.0027220	0.29579	0.0022170	0.19148	0.0020090	0.26555	0.0024820
2245.0	0.34672	0.0033460	0.29690	0.0028530	0.19178	0.0020530	0.26541	0.0024360
2250.0	0.34621	0.0033620	0.29664	0.0026210	0.19209	0.0020470	0.26697	0.0025050
2255.0	0.34722	0.0032690	0.29801	0.0027190	0.19233	0.0021230	0.26656	0.0021900
2260.0	0.34762	0.0028960	0.29875	0.0029140	0.19272	0.0021540	0.26862	0.0023950
2265.0	0.34863	0.0032420	0.29951	0.0027740	0.19387	0.0022290	0.26793	0.0026100
2270.0	0.34864	0.0026450	0.29943	0.0030780	0.19466	0.0024570	0.26938	0.0025160
2275.0	0.34984	0.0028490	0.30058	0.0026240	0.19527	0.0021680	0.26934	0.0023260
2280.0	0.34944	0.0026810	0.30104	0.0027340	0.19610	0.0025450	0.27041	0.0024620
2285.0	0.35060	0.0028130	0.30208	0.0029420	0.19710	0.0022150	0.27075	0.0024630
2290.0	0.35123	0.0026940	0.30328	0.0030320	0.19751	0.0021070	0.27176	0.0023270
2295.0	0.35200	0.0029580	0.30252	0.0027000	0.19786	0.0020290	0.27262	0.0024570
2300.0	0.35272	0.0033370	0.30481	0.0027520	0.19836	0.0019730	0.27273	0.0025890
2305.0	0.35245	0.0032380	0.30529	0.0026990	0.20054	0.0021420	0.27381	0.0026980
2310.0	0.35383	0.0037150	0.30574	0.0025560	0.19956	0.0021450	0.27339	0.0024620
2315.0	0.35230	0.0034540	0.30648	0.0033570	0.20049	0.0021350	0.27513	0.0028360
2320.0	0.35370	0.0041460	0.30622	0.0029460	0.20006	0.0022810	0.27467	0.0026100
2325.0	0.35335	0.0032270	0.30667	0.0029870	0.20101	0.0023300	0.27540	0.0028600
2330.0	0.35349	0.0032810	0.30732	0.0031550	0.20123	0.0022050	0.27519	0.0027270
2335.0	0.35389	0.0036320	0.30863	0.0032370	0.20218	0.0023070	0.27544	0.0028480
2340.0	0.35425	0.0028460	0.30789	0.0028910	0.20185	0.0025470	0.27626	0.0028630
2345.0	0.35453	0.0028380	0.30910	0.0031750	0.20209	0.0025480	0.27659	0.0027170
2350.0	0.35474	0.0029340	0.30924	0.0028720	0.20312	0.0028200	0.27700	0.0030800
2355.0	0.35523	0.0029680	0.30917	0.0036170	0.20502	0.0023810	0.27733	0.0038360
2360.0	0.35511	0.0039640	0.30931	0.0033700	0.20510	0.0025940	0.27862	0.0035660
2365.0	0.35535	0.0036170	0.30992	0.0033040	0.20564	0.0029200	0.27800	0.0033350
2370.0	0.35508	0.0035680	0.31107	0.0031610	0.20608	0.0029400	0.27944	0.0037720
2375.0	0.35642	0.0032780	0.31128	0.0034590	0.20579	0.0027670	0.27947	0.0031060
2380.0	0.35625	0.0029340	0.31223	0.0030080	0.20665	0.0029130	0.28080	0.0038830
2385.0	0.35709	0.0031010	0.31276	0.0038200	0.20673	0.0027540	0.28080	0.0032440
2390.0	0.35909	0.0030570	0.31323	0.0030920	0.20738	0.0030580	0.28066	0.0036970
2395.0	0.35877	0.0033670	0.31425	0.0039200	0.20766	0.0032240	0.28146	0.0035970
2400.0	0.35896	0.0032140	0.31481	0.0034720	0.20794	0.0032040	0.28194	0.0034210
2405.0	0.35929	0.0033010	0.31582	0.0041520	0.20935	0.0028450	0.28257	0.0032990
2410.0	0.36052	0.0034620	0.31690	0.0038310	0.20958	0.0030810	0.28236	0.0037390
2415.0	0.36043	0.0033360	0.31619	0.0037590	0.21173	0.0026200	0.28335	0.0036000
2420.0	0.36117	0.0034070	0.31700	0.0032970	0.21186	0.0032430	0.28403	0.0032050
2425.0	0.36221	0.0035280	0.31786	0.0036870	0.21239	0.0032030	0.28346	0.0035280
2430.0	0.36233	0.0037960	0.31913	0.0035260	0.21269	0.0030750	0.28543	0.0038700
2435.0	0.36305	0.0036740	0.31967	0.0034660	0.21328	0.0027720	0.28530	0.0036990
2440.0	0.36296	0.0036820	0.31846	0.0035390	0.21332	0.0031190	0.28577	0.0034120
2445.0	0.36305	0.0046270	0.31927	0.0036020	0.21487	0.0035250	0.28589	0.0034210
2450.0	0.36303	0.0048520	0.31916	0.0033770	0.21586	0.0032020	0.28692	0.0035680
2455.0	0.36335	0.0039160	0.32139	0.0033080	0.21535	0.0021370	0.28779	0.0034540
2460.0	0.36312	0.0039490	0.32109	0.0027510	0.21557	0.0025310	0.28732	0.0029820
2465.0	0.36449	0.0039090	0.32251	0.0033080	0.21598	0.0027770	0.28883	0.0034940
2470.0	0.36359	0.0041090	0.32241	0.0026820	0.21625	0.0024090	0.28863	0.0033030
2475.0	0.36406	0.0043650	0.32285	0.0030540	0.21784	0.0024140	0.28885	0.0027210
2480.0	0.36553	0.0035260	0.32470	0.0030030	0.21815	0.0022800	0.28946	0.0028160
2485.0	0.36422	0.0037180	0.32404	0.0031890	0.21964	0.0026280	0.29203	0.0031160
2490.0	0.36472	0.0036870	0.32434	0.0042050	0.21892	0.0028490	0.28963	0.0037570
2495.0	0.36511	0.0027620	0.32498	0.0030180	0.21995	0.0021620	0.28989	0.0035060
2500.0	0.36607	0.0026000	0.32743	0.0035930	0.21969	0.0026080	0.29086	0.0038730
2505.0	0.36622	0.0030040	0.32491	0.0031370	0.22140	0.0026870	0.29277	0.0038200
2510.0	0.36656	0.0030960	0.32797	0.0033920	0.22064	0.0023680	0.29236	0.0032250
2515.0	0.36670	0.0033970	0.32717	0.0036920	0.22223	0.0023680	0.29328	0.0036090
2520.0	0.36672	0.0039510	0.32720	0.0044560	0.22193	0.0029850	0.29098	0.0035240
2525.0	0.36608	0.0038720	0.32777	0.0036230	0.22289	0.0025340	0.29389	0.0038360
2530.0	0.36666	0.0038470	0.32893	0.0032240	0.22309	0.0028640	0.29618	0.0035760
2535.0	0.36680	0.0040470	0.32767	0.0046250	0.22384	0.0032070	0.29490	0.0044350
2540.0	0.36719	0.0038670	0.33016	0.0036230	0.22425	0.0027180	0.29624	0.0043280
2545.0	0.36907	0.0043830	0.33160	0.0048430	0.22397	0.0033970	0.29572	0.0051560
2550.0	0.36850	0.0046950	0.33262	0.0042610	0.22544	0.0038430	0.29744	0.0045520
2555.0	0.36939	0.0050770	0.33350	0.0047200	0.22577	0.0036340	0.29735	0.0043710
2560.0	0.37043	0.0058140	0.33343	0.0045110	0.22563	0.0043760	0.29692	0.0047780
2565.0	0.37051	0.0071180	0.33302	0.0064080	0.22605	0.0056010	0.29780	0.0058690
2570.0	0.36986	0.0051910	0.33303	0.0056780	0.22696	0.0048490	0.29866	0.0052760
2575.0	0.37041	0.0054390	0.33210	0.0055940	0.22762	0.0052030	0.29951	0.0049400
2580.0	0.37137	0.0047010	0.33514	0.0052320	0.22785	0.0048450	0.29934	0.0047480
2585.0	0.37036	0.0069520	0.33507	0.0064880	0.23012	0.0064670	0.30203	0.0074380
2590.0	0.37332	0.0060740	0.33489	0.0067570	0.22943	0.0060220	0.30052	0.0064760
2595.0	0.37558	0.0069790	0.33777	0.0075720	0.22854	0.0065410	0.29853	0.0069320
2600.0	0.37801	0.0060550	0.33654	0.0065880	0.23064	0.0052080	0.30120	0.0057860
